gps_time,x,y,z,ve(m/3),vn(m/s),vu(m/s),roll(rad),pitch(rad),yaw(rad)
2020-10-13-16-03-35-109,11723400.089993,3123862.795466,16.443760,1.983506,-1.967436,0.004836,0.013797,-0.006607,2.335843
2020-10-13-16-03-35-119,11723400.110021,3123862.775666,16.443713,1.981136,-1.968172,0.001588,0.013963,-0.006646,2.335823
2020-10-13-16-03-35-130,11723400.130024,3123862.755843,16.443706,1.980709,-1.966781,0.001998,0.014108,-0.006656,2.335799
2020-10-13-16-03-35-140,11723400.150016,3123862.736033,16.443723,1.980566,-1.966001,0.004359,0.014235,-0.006694,2.335771
2020-10-13-16-03-35-150,11723400.170031,3123862.716220,16.443798,1.981667,-1.965309,0.010199,0.014274,-0.006655,2.335734
2020-10-13-16-03-35-160,11723400.190067,3123862.696434,16.443818,1.980525,-1.966199,0.008185,0.013844,-0.006662,2.335699
2020-10-13-16-03-35-170,11723400.210043,3123862.676631,16.443843,1.979264,-1.965804,0.005639,0.013828,-0.006613,2.335679
2020-10-13-16-03-35-180,11723400.230034,3123862.656828,16.443850,1.979925,-1.965156,0.003212,0.014021,-0.006639,2.335654
2020-10-13-16-03-35-190,11723400.250025,3123862.637030,16.443871,1.980106,-1.964366,0.003890,0.014300,-0.006714,2.335605
2020-10-13-16-03-35-200,11723400.270050,3123862.617276,16.443947,1.979479,-1.963597,0.010499,0.014216,-0.006716,2.335567
2020-10-13-16-03-35-210,11723400.290031,3123862.597478,16.444013,1.978586,-1.963558,0.010703,0.014027,-0.006719,2.335543
2020-10-13-16-03-35-220,11723400.309999,3123862.577697,16.444056,1.978755,-1.963570,0.008183,0.013892,-0.006652,2.335518
2020-10-13-16-03-35-230,11723400.329982,3123862.557901,16.444046,1.979156,-1.963752,0.002643,0.013924,-0.006698,2.335481
2020-10-13-16-03-35-240,11723400.350001,3123862.538150,16.444029,1.979164,-1.963418,0.002099,0.014240,-0.006730,2.335450
2020-10-13-16-03-35-250,11723400.369975,3123862.518371,16.444036,1.979200,-1.962669,0.002898,0.014268,-0.006769,2.335422
2020-10-13-16-03-35-259,11723400.389945,3123862.498585,16.444043,1.978043,-1.962342,0.003388,0.014162,-0.006763,2.335398
2020-10-13-16-03-35-269,11723400.409951,3123862.478841,16.443999,1.977926,-1.962391,0.000426,0.014087,-0.006773,2.335378
2020-10-13-16-03-35-279,11723400.429908,3123862.459059,16.443966,1.977069,-1.962549,-0.001262,0.014116,-0.006789,2.335352
2020-10-13-16-03-35-289,11723400.449855,3123862.439293,16.443927,1.976518,-1.961608,-0.001806,0.014218,-0.006815,2.335326
2020-10-13-16-03-35-299,11723400.469791,3123862.419538,16.443895,1.975466,-1.960138,-0.001011,0.014234,-0.006850,2.335306
2020-10-13-16-03-35-309,11723400.489739,3123862.399775,16.443874,1.975482,-1.959745,0.000320,0.014152,-0.006847,2.335268
2020-10-13-16-03-35-319,11723400.509722,3123862.380045,16.443808,1.975544,-1.960485,-0.001310,0.014060,-0.006866,2.335247
2020-10-13-16-03-35-329,11723400.529651,3123862.360287,16.443771,1.974902,-1.960573,-0.001088,0.014140,-0.006874,2.335229
2020-10-13-16-03-35-339,11723400.549585,3123862.340538,16.443748,1.975286,-1.959678,0.000361,0.014233,-0.006898,2.335215
2020-10-13-16-03-35-349,11723400.569507,3123862.320801,16.443756,1.974507,-1.958401,0.003426,0.014212,-0.006908,2.335195
2020-10-13-16-03-35-359,11723400.589480,3123862.301081,16.443746,1.974255,-1.958561,0.004189,0.014017,-0.006893,2.335165
2020-10-13-16-03-35-369,11723400.609395,3123862.281333,16.443755,1.973279,-1.958819,0.004132,0.013939,-0.006901,2.335148
2020-10-13-16-03-35-380,11723400.629312,3123862.261597,16.443764,1.973679,-1.958297,0.003971,0.013992,-0.006925,2.335128
2020-10-13-16-03-35-390,11723400.649255,3123862.241906,16.443788,1.972598,-1.957299,0.007449,0.014094,-0.006949,2.335106
2020-10-13-16-03-35-400,11723400.669157,3123862.222181,16.443856,1.971911,-1.956363,0.010668,0.014096,-0.006960,2.335081
2020-10-13-16-03-35-410,11723400.689065,3123862.202456,16.443944,1.972184,-1.955894,0.012835,0.013945,-0.006959,2.335059
2020-10-13-16-03-35-420,11723400.708976,3123862.182736,16.444032,1.972836,-1.955601,0.012886,0.013800,-0.006960,2.335033
2020-10-13-16-03-35-430,11723400.728873,3123862.163019,16.444103,1.972795,-1.956200,0.011039,0.013702,-0.006960,2.335018
2020-10-13-16-03-35-440,11723400.748811,3123862.143329,16.444139,1.972021,-1.956262,0.008487,0.013802,-0.006988,2.335013
2020-10-13-16-03-35-450,11723400.768718,3123862.123618,16.444195,1.973052,-1.955338,0.007696,0.013828,-0.006996,2.334996
2020-10-13-16-03-35-460,11723400.788626,3123862.103905,16.444253,1.973440,-1.955278,0.007811,0.013814,-0.007015,2.334972
2020-10-13-16-03-35-470,11723400.808535,3123862.084195,16.444303,1.973605,-1.955038,0.007423,0.013750,-0.007032,2.334948
2020-10-13-16-03-35-480,11723400.828471,3123862.064514,16.444294,1.972160,-1.955068,0.003719,0.013710,-0.007030,2.334953
2020-10-13-16-03-35-490,11723400.848368,3123862.044826,16.444294,1.972322,-1.953108,0.001569,0.013798,-0.007050,2.334932
2020-10-13-16-03-35-500,11723400.868267,3123862.025137,16.444287,1.972443,-1.952457,0.000770,0.013804,-0.007061,2.334905
2020-10-13-16-03-35-509,11723400.888159,3123862.005445,16.444270,1.971748,-1.952540,0.000064,0.013750,-0.007067,2.334880
2020-10-13-16-03-35-519,11723400.908081,3123861.985784,16.444182,1.971102,-1.953217,-0.004486,0.013711,-0.007059,2.334871
2020-10-13-16-03-35-529,11723400.927970,3123861.966102,16.444105,1.972053,-1.952924,-0.006480,0.013858,-0.007073,2.334847
2020-10-13-16-03-35-539,11723400.947881,3123861.946410,16.444027,1.973207,-1.952404,-0.006583,0.013943,-0.007092,2.334826
2020-10-13-16-03-35-549,11723400.967762,3123861.926727,16.443950,1.972378,-1.952838,-0.006155,0.013979,-0.007100,2.334797
2020-10-13-16-03-35-559,11723400.987687,3123861.907075,16.443838,1.971200,-1.952582,-0.007457,0.013785,-0.007057,2.334778
2020-10-13-16-03-35-569,11723401.007580,3123861.887379,16.443711,1.971783,-1.953428,-0.010776,0.013775,-0.007039,2.334755
2020-10-13-16-03-35-579,11723401.027476,3123861.867696,16.443567,1.972852,-1.952891,-0.013031,0.013887,-0.007026,2.334724
2020-10-13-16-03-35-589,11723401.047359,3123861.848001,16.443418,1.971595,-1.953158,-0.013861,0.013975,-0.007041,2.334692
2020-10-13-16-03-35-599,11723401.067269,3123861.828349,16.443264,1.969944,-1.952785,-0.012290,0.014056,-0.007005,2.334658
2020-10-13-16-03-35-609,11723401.087143,3123861.808659,16.443128,1.969937,-1.952784,-0.011240,0.014054,-0.006970,2.334624
2020-10-13-16-03-35-619,11723401.107033,3123861.788965,16.442988,1.971125,-1.952622,-0.011316,0.014024,-0.006926,2.334580
2020-10-13-16-03-35-630,11723401.126914,3123861.769271,16.442829,1.971359,-1.953115,-0.013041,0.013932,-0.006887,2.334547
2020-10-13-16-03-35-640,11723401.146805,3123861.749607,16.442640,1.968555,-1.953614,-0.014562,0.014066,-0.006853,2.334528
2020-10-13-16-03-35-650,11723401.166647,3123861.729916,16.442491,1.967373,-1.953479,-0.012964,0.014221,-0.006831,2.334495
2020-10-13-16-03-35-660,11723401.186497,3123861.710225,16.442374,1.967395,-1.952815,-0.009351,0.014328,-0.006789,2.334462
2020-10-13-16-03-35-670,11723401.206350,3123861.690540,16.442293,1.967879,-1.951945,-0.005276,0.014283,-0.006726,2.334434
2020-10-13-16-03-35-680,11723401.226214,3123861.670889,16.442191,1.965268,-1.951395,-0.004623,0.014153,-0.006685,2.334409
2020-10-13-16-03-35-690,11723401.246018,3123861.651217,16.442121,1.963353,-1.950768,-0.003809,0.014182,-0.006619,2.334376
2020-10-13-16-03-35-700,11723401.265818,3123861.631556,16.442080,1.963119,-1.950036,-0.001265,0.014363,-0.006583,2.334350
2020-10-13-16-03-35-710,11723401.285647,3123861.611889,16.442082,1.964227,-1.948892,0.002938,0.014524,-0.006540,2.334324
2020-10-13-16-03-35-720,11723401.305497,3123861.592244,16.442105,1.964795,-1.950911,0.007260,0.014342,-0.006458,2.334292
2020-10-13-16-03-35-730,11723401.325328,3123861.572569,16.442119,1.966183,-1.950620,0.005190,0.014030,-0.006394,2.334268
2020-10-13-16-03-35-740,11723401.345152,3123861.552893,16.442070,1.967120,-1.951870,-0.001787,0.013728,-0.006358,2.334257
2020-10-13-16-03-35-750,11723401.364976,3123861.533202,16.441941,1.966441,-1.952702,-0.010992,0.013849,-0.006394,2.334266
2020-10-13-16-03-35-759,11723401.384817,3123861.513547,16.441835,1.963131,-1.951976,-0.008572,0.014874,-0.006593,2.334309
2020-10-13-16-03-35-769,11723401.404619,3123861.493896,16.441850,1.963003,-1.948285,0.003324,0.015387,-0.006678,2.334321
2020-10-13-16-03-35-779,11723401.424424,3123861.474285,16.441969,1.963712,-1.943779,0.016260,0.015063,-0.006651,2.334301
2020-10-13-16-03-35-789,11723401.444191,3123861.454688,16.442053,1.961178,-1.941896,0.016667,0.014030,-0.006525,2.334282
2020-10-13-16-03-35-799,11723401.463955,3123861.435066,16.441815,1.956285,-1.947336,-0.012620,0.013573,-0.006451,2.334263
2020-10-13-16-03-35-809,11723401.483699,3123861.415400,16.441627,1.957456,-1.951383,-0.021933,0.014573,-0.006506,2.334258
2020-10-13-16-03-35-819,11723401.503488,3123861.395728,16.441536,1.961843,-1.951819,-0.013324,0.015935,-0.006592,2.334257
2020-10-13-16-03-35-829,11723401.523310,3123861.376071,16.441682,1.965558,-1.949629,0.011356,0.016302,-0.006609,2.334268
2020-10-13-16-03-35-839,11723401.543100,3123861.356470,16.441762,1.960896,-1.948219,0.013160,0.014030,-0.006211,2.334321
2020-10-13-16-03-35-849,11723401.562865,3123861.336779,16.441665,1.959651,-1.952003,-0.006058,0.013252,-0.005999,2.334353
2020-10-13-16-03-35-859,11723401.582623,3123861.317067,16.441390,1.960141,-1.956095,-0.028212,0.013701,-0.005942,2.334388
2020-10-13-16-03-35-869,11723401.602393,3123861.297339,16.441115,1.960367,-1.957244,-0.034124,0.015237,-0.006003,2.334427
2020-10-13-16-03-35-880,11723401.622150,3123861.277748,16.441253,1.955369,-1.947321,0.006495,0.016235,-0.005986,2.334453
2020-10-13-16-03-35-890,11723401.641847,3123861.258132,16.441388,1.952327,-1.942625,0.022118,0.015287,-0.005659,2.334460
2020-10-13-16-03-35-900,11723401.661540,3123861.238509,16.441418,1.952978,-1.944152,0.014089,0.013794,-0.005255,2.334469
2020-10-13-16-03-35-910,11723401.681257,3123861.218818,16.441222,1.955151,-1.950443,-0.010474,0.013116,-0.004982,2.334494
2020-10-13-16-03-35-920,11723401.701027,3123861.199123,16.440937,1.956370,-1.955063,-0.023729,0.015448,-0.005167,2.334539
2020-10-13-16-03-35-930,11723401.720735,3123861.179436,16.440887,1.954554,-1.952052,-0.006692,0.016598,-0.005151,2.334576
2020-10-13-16-03-35-940,11723401.740444,3123861.159806,16.441053,1.954661,-1.946196,0.019110,0.016504,-0.005005,2.334613
2020-10-13-16-03-35-950,11723401.760173,3123861.140189,16.441229,1.956320,-1.942934,0.027790,0.015084,-0.004651,2.334650
2020-10-13-16-03-35-960,11723401.779929,3123861.120525,16.441010,1.956323,-1.950511,-0.006755,0.014022,-0.004476,2.334671
2020-10-13-16-03-35-970,11723401.799631,3123861.100846,16.440816,1.954668,-1.951695,-0.022407,0.014825,-0.004494,2.334699
2020-10-13-16-03-35-980,11723401.819314,3123861.081204,16.440659,1.952138,-1.947917,-0.021210,0.016278,-0.004620,2.334720
2020-10-13-16-03-35-990,11723401.839062,3123861.061664,16.440784,1.954402,-1.940514,0.010992,0.016421,-0.004646,2.334710
2020-10-13-16-03-36-000,11723401.858769,3123861.042084,16.440893,1.956034,-1.939705,0.018458,0.015624,-0.004551,2.334698
2020-10-13-16-03-36-009,11723401.878486,3123861.022479,16.440931,1.957257,-1.942840,0.010259,0.014785,-0.004490,2.334696
2020-10-13-16-03-36-019,11723401.898210,3123861.002847,16.440839,1.957654,-1.946072,-0.005695,0.014727,-0.004549,2.334710
2020-10-13-16-03-36-029,11723401.917928,3123860.983231,16.440683,1.957365,-1.945923,-0.016594,0.015558,-0.004748,2.334726
2020-10-13-16-03-36-039,11723401.937696,3123860.963670,16.440753,1.954931,-1.942564,0.004023,0.016737,-0.004982,2.334709
2020-10-13-16-03-36-049,11723401.957415,3123860.944086,16.440879,1.956215,-1.940443,0.016845,0.016521,-0.005062,2.334703
2020-10-13-16-03-36-059,11723401.977146,3123860.924493,16.441014,1.957433,-1.940554,0.019989,0.015648,-0.005045,2.334704
2020-10-13-16-03-36-069,11723401.996865,3123860.904888,16.441047,1.957429,-1.942457,0.010695,0.014875,-0.005087,2.334705
2020-10-13-16-03-36-079,11723402.016577,3123860.885276,16.440897,1.953286,-1.944310,-0.008492,0.015419,-0.005303,2.334706
2020-10-13-16-03-36-089,11723402.036240,3123860.865663,16.440845,1.950803,-1.944779,-0.007699,0.016152,-0.005492,2.334714
2020-10-13-16-03-36-099,11723402.055930,3123860.846058,16.440904,1.952121,-1.943306,0.004201,0.016603,-0.005645,2.334730
2020-10-13-16-03-36-109,11723402.075643,3123860.826460,16.441067,1.954523,-1.941546,0.017701,0.016291,-0.005731,2.334735
2020-10-13-16-03-36-119,11723402.095358,3123860.806866,16.441152,1.953397,-1.942474,0.014159,0.014937,-0.005679,2.334773
2020-10-13-16-03-36-130,11723402.115018,3123860.787251,16.441170,1.950693,-1.943951,0.003800,0.014569,-0.005752,2.334796
2020-10-13-16-03-36-140,11723402.134667,3123860.767623,16.441128,1.948263,-1.944795,-0.004727,0.014792,-0.005842,2.334842
2020-10-13-16-03-36-150,11723402.154309,3123860.748018,16.441117,1.948448,-1.944218,-0.004188,0.015351,-0.005954,2.334889
2020-10-13-16-03-36-160,11723402.174036,3123860.728432,16.441269,1.952080,-1.941861,0.013162,0.015383,-0.006004,2.334939
2020-10-13-16-03-36-170,11723402.193703,3123860.708840,16.441437,1.951815,-1.940914,0.021253,0.014809,-0.005968,2.335011
2020-10-13-16-03-36-180,11723402.213350,3123860.689260,16.441561,1.950667,-1.940602,0.018125,0.014037,-0.005914,2.335077
2020-10-13-16-03-36-190,11723402.232999,3123860.669667,16.441598,1.949555,-1.940988,0.008423,0.013531,-0.005825,2.335159
2020-10-13-16-03-36-200,11723402.252684,3123860.650081,16.441599,1.949920,-1.941424,0.002662,0.014221,-0.005880,2.335239
2020-10-13-16-03-36-210,11723402.272345,3123860.630500,16.441698,1.951069,-1.940463,0.009664,0.014523,-0.005863,2.335328
2020-10-13-16-03-36-220,11723402.292005,3123860.610947,16.441903,1.951499,-1.937748,0.021931,0.014334,-0.005829,2.335422
2020-10-13-16-03-36-230,11723402.311669,3123860.591406,16.442146,1.951050,-1.935113,0.028807,0.013627,-0.005701,2.335520
2020-10-13-16-03-36-240,11723402.331341,3123860.571874,16.442262,1.950380,-1.936039,0.018544,0.012897,-0.005499,2.335599
2020-10-13-16-03-36-250,11723402.350995,3123860.552328,16.442377,1.950472,-1.936606,0.011929,0.012881,-0.005412,2.335686
2020-10-13-16-03-36-259,11723402.370659,3123860.532785,16.442503,1.951625,-1.936815,0.011602,0.013174,-0.005355,2.335790
2020-10-13-16-03-36-269,11723402.390372,3123860.513261,16.442720,1.952529,-1.935159,0.022024,0.013127,-0.005286,2.335877
2020-10-13-16-03-36-279,11723402.410044,3123860.493740,16.442948,1.952800,-1.934255,0.026045,0.012679,-0.005141,2.335965
2020-10-13-16-03-36-289,11723402.429716,3123860.474221,16.443141,1.952728,-1.933932,0.022470,0.012089,-0.004991,2.336056
2020-10-13-16-03-36-299,11723402.449397,3123860.454683,16.443265,1.952960,-1.935273,0.014301,0.011812,-0.004860,2.336143
2020-10-13-16-03-36-309,11723402.469068,3123860.435141,16.443339,1.952511,-1.936421,0.007373,0.012028,-0.004805,2.336211
2020-10-13-16-03-36-319,11723402.488765,3123860.415631,16.443469,1.952117,-1.935122,0.011962,0.012391,-0.004785,2.336283
2020-10-13-16-03-36-329,11723402.508436,3123860.396105,16.443603,1.952027,-1.934516,0.014435,0.012180,-0.004711,2.336345
2020-10-13-16-03-36-339,11723402.528100,3123860.376574,16.443713,1.951223,-1.934714,0.013005,0.011719,-0.004609,2.336397
2020-10-13-16-03-36-349,11723402.547752,3123860.357024,16.443755,1.950339,-1.936693,0.006498,0.011368,-0.004507,2.336443
2020-10-13-16-03-36-359,11723402.567435,3123860.337480,16.443727,1.950111,-1.937908,-0.000789,0.011690,-0.004526,2.336476
2020-10-13-16-03-36-369,11723402.587076,3123860.317928,16.443730,1.949521,-1.938152,-0.000641,0.011910,-0.004528,2.336508
2020-10-13-16-03-36-380,11723402.606708,3123860.298375,16.443761,1.948308,-1.937835,0.002745,0.011928,-0.004507,2.336535
2020-10-13-16-03-36-390,11723402.626363,3123860.278826,16.443779,1.947348,-1.938102,0.003203,0.011543,-0.004459,2.336564
2020-10-13-16-03-36-400,11723402.645985,3123860.259253,16.443771,1.946616,-1.939091,0.000013,0.011357,-0.004429,2.336592
2020-10-13-16-03-36-410,11723402.665589,3123860.239675,16.443727,1.945295,-1.940028,-0.004106,0.011343,-0.004443,2.336608
2020-10-13-16-03-36-420,11723402.685176,3123860.220090,16.443664,1.943628,-1.940917,-0.006726,0.011512,-0.004476,2.336627
2020-10-13-16-03-36-430,11723402.704766,3123860.200496,16.443629,1.942954,-1.941247,-0.004610,0.011689,-0.004501,2.336643
2020-10-13-16-03-36-440,11723402.724375,3123860.180923,16.443620,1.942993,-1.941186,-0.000337,0.011523,-0.004514,2.336657
2020-10-13-16-03-36-450,11723402.743943,3123860.161322,16.443594,1.942124,-1.942283,-0.000770,0.011314,-0.004503,2.336681
2020-10-13-16-03-36-460,11723402.763509,3123860.141712,16.443527,1.941640,-1.943177,-0.004976,0.011169,-0.004536,2.336706
2020-10-13-16-03-36-470,11723402.783059,3123860.122093,16.443427,1.940199,-1.944056,-0.009194,0.011222,-0.004548,2.336732
2020-10-13-16-03-36-480,11723402.802626,3123860.102499,16.443357,1.939816,-1.943554,-0.006621,0.011626,-0.004627,2.336759
2020-10-13-16-03-36-490,11723402.822165,3123860.082886,16.443307,1.939068,-1.943161,-0.003833,0.011656,-0.004656,2.336793
2020-10-13-16-03-36-500,11723402.841703,3123860.063263,16.443278,1.938355,-1.943329,-0.001201,0.011522,-0.004665,2.336833
2020-10-13-16-03-36-509,11723402.861253,3123860.043662,16.443194,1.937650,-1.943514,-0.005586,0.011314,-0.004639,2.336871
2020-10-13-16-03-36-519,11723402.880762,3123860.024046,16.443115,1.936657,-1.944012,-0.007579,0.011469,-0.004673,2.336913
2020-10-13-16-03-36-529,11723402.900281,3123860.004432,16.443041,1.936885,-1.943136,-0.007165,0.011749,-0.004723,2.336961
2020-10-13-16-03-36-539,11723402.919796,3123859.984815,16.442997,1.936555,-1.942830,-0.003863,0.011905,-0.004760,2.336999
2020-10-13-16-03-36-549,11723402.939285,3123859.965200,16.442994,1.935095,-1.943487,0.000703,0.011876,-0.004755,2.337049
2020-10-13-16-03-36-559,11723402.958814,3123859.945595,16.442959,1.935534,-1.943525,-0.000621,0.011658,-0.004682,2.337108
2020-10-13-16-03-36-569,11723402.978321,3123859.925982,16.442914,1.936658,-1.943402,-0.003189,0.011736,-0.004665,2.337158
2020-10-13-16-03-36-579,11723402.997823,3123859.906363,16.442873,1.936390,-1.943698,-0.003702,0.011890,-0.004640,2.337210
2020-10-13-16-03-36-589,11723403.017329,3123859.886733,16.442827,1.936102,-1.944209,-0.004005,0.012082,-0.004648,2.337270
2020-10-13-16-03-36-599,11723403.036845,3123859.867131,16.442798,1.935241,-1.943935,-0.001650,0.012103,-0.004568,2.337353
2020-10-13-16-03-36-609,11723403.056348,3123859.847513,16.442760,1.936105,-1.943710,-0.002375,0.012159,-0.004523,2.337422
2020-10-13-16-03-36-619,11723403.075843,3123859.827898,16.442713,1.935512,-1.943073,-0.003526,0.012206,-0.004473,2.337495
2020-10-13-16-03-36-630,11723403.095351,3123859.808289,16.442687,1.934032,-1.943385,-0.001171,0.012420,-0.004431,2.337558
2020-10-13-16-03-36-640,11723403.114827,3123859.788681,16.442672,1.933320,-1.942512,-0.000013,0.012458,-0.004353,2.337629
2020-10-13-16-03-36-650,11723403.134300,3123859.769067,16.442665,1.932528,-1.942479,0.000888,0.012455,-0.004258,2.337696
2020-10-13-16-03-36-660,11723403.153773,3123859.749456,16.442644,1.932937,-1.942634,-0.000420,0.012478,-0.004191,2.337765
2020-10-13-16-03-36-670,11723403.173236,3123859.729835,16.442613,1.932136,-1.943411,-0.001887,0.012592,-0.004144,2.337835
2020-10-13-16-03-36-680,11723403.192735,3123859.710226,16.442613,1.932814,-1.943542,0.001193,0.012894,-0.004084,2.337898
2020-10-13-16-03-36-690,11723403.212199,3123859.690617,16.442636,1.932516,-1.942574,0.003875,0.012917,-0.004032,2.337961
2020-10-13-16-03-36-700,11723403.231666,3123859.671005,16.442663,1.932459,-1.942283,0.004768,0.012841,-0.003958,2.338031
2020-10-13-16-03-36-710,11723403.251128,3123859.651385,16.442659,1.931993,-1.942914,0.002098,0.012740,-0.003867,2.338106
2020-10-13-16-03-36-720,11723403.270602,3123859.631777,16.442625,1.931149,-1.943817,-0.000908,0.013043,-0.003893,2.338166
